id,record_id,upload_id,gateway_id,node_id,node_type,node_seq,frame_id,measured_at,received_at,rssi,snr,battery_mv,battery_percent,battery_status,soil_temperature_c,soil_moisture_percent,soil_ec_us_cm,soil_ph,soil_salinity,air_temperature_c,air_humidity_percent,air_pressure_hpa,status,raw_payload,created_at,error_code
83398,GW01-N2-00000168,UPL-GW01-20260516-045501,GW01,N2,soil,168,2964726,2026-05-15 10:09:14+01,2026-05-16 05:55:21.084363+01,-113,2.75,,,not_measured,20.6,19.9,320,,,,,,ok,"{""snr"": 2.75, ""rssi"": -113, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964726, ""node_seq"": 168, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000168"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:09:14Z"", ""soil_ec_us_cm"": 320, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 19.9}",2026-05-16 05:55:21.084363+01,
83399,GW01-MAIN-SOIL-2964727,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964727,2026-05-15 10:19:38+01,2026-05-16 05:55:21.084363+01,,,,,not_measured,20.2,18,191,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964727, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964727"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:19:38Z"", ""soil_ec_us_cm"": 191, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.2, ""soil_moisture_percent"": 18}",2026-05-16 05:55:21.084363+01,
83400,GW01-N3-00000173,UPL-GW01-20260516-045501,GW01,N3,weather,173,2964727,2026-05-15 10:19:37+01,2026-05-16 05:55:21.084363+01,-75,9.75,,,not_measured,,,,,,31.3,58,1002,ok,"{""snr"": 9.75, ""rssi"": -75, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N3"", ""frame_id"": 2964727, ""node_seq"": 173, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-00000173"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:19:37Z"", ""battery_status"": ""not_measured"", ""battery_percent"": null, ""air_pressure_hpa"": 1002, ""air_temperature_c"": 31.3, ""air_humidity_percent"": 58}",2026-05-16 05:55:21.084363+01,
83401,GW01-N2-00000169,UPL-GW01-20260516-045501,GW01,N2,soil,169,2964727,2026-05-15 10:19:06+01,2026-05-16 05:55:21.084363+01,-113,3.25,,,not_measured,20.7,19.9,318,,,,,,ok,"{""snr"": 3.25, ""rssi"": -113, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964727, ""node_seq"": 169, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000169"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:19:06Z"", ""soil_ec_us_cm"": 318, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 19.9}",2026-05-16 05:55:21.084363+01,
83402,GW01-MAIN-SOIL-2964728,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964728,2026-05-15 10:29:29+01,2026-05-16 05:55:21.084363+01,,,,,not_measured,20.2,18,191,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964728, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964728"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:29:29Z"", ""soil_ec_us_cm"": 191, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.2, ""soil_moisture_percent"": 18}",2026-05-16 05:55:21.084363+01,
83403,GW01-N3-00000174,UPL-GW01-20260516-045501,GW01,N3,weather,174,2964728,2026-05-15 10:29:29+01,2026-05-16 05:55:21.084363+01,-75,10,,,not_measured,,,,,,31.6,56.1,1002.6,ok,"{""snr"": 10, ""rssi"": -75, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N3"", ""frame_id"": 2964728, ""node_seq"": 174, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-00000174"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:29:29Z"", ""battery_status"": ""not_measured"", ""battery_percent"": null, ""air_pressure_hpa"": 1002.6, ""air_temperature_c"": 31.6, ""air_humidity_percent"": 56.1}",2026-05-16 05:55:21.084363+01,
83404,GW01-N2-00000170,UPL-GW01-20260516-045501,GW01,N2,soil,170,2964728,2026-05-15 10:28:59+01,2026-05-16 05:55:21.084363+01,-113,2.75,,,not_measured,20.8,19.9,318,,,,,,ok,"{""snr"": 2.75, ""rssi"": -113, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964728, ""node_seq"": 170, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000170"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:28:59Z"", ""soil_ec_us_cm"": 318, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 20.8, ""soil_moisture_percent"": 19.9}",2026-05-16 05:55:21.084363+01,
83405,GW01-MAIN-SOIL-2964729,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964729,2026-05-15 10:39:22+01,2026-05-16 05:55:22.81023+01,,,,,not_measured,20.3,17.9,190,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964729, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964729"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:39:22Z"", ""soil_ec_us_cm"": 190, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.3, ""soil_moisture_percent"": 17.9}",2026-05-16 05:55:22.81023+01,
83406,GW01-N3-00000175,UPL-GW01-20260516-045501,GW01,N3,weather,175,2964729,2026-05-15 10:39:21+01,2026-05-16 05:55:22.81023+01,-75,10,,,not_measured,,,,,,31.5,55.9,1002.8,ok,"{""snr"": 10, ""rssi"": -75, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N3"", ""frame_id"": 2964729, ""node_seq"": 175, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-00000175"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:39:21Z"", ""battery_status"": ""not_measured"", ""battery_percent"": null, ""air_pressure_hpa"": 1002.8, ""air_temperature_c"": 31.5, ""air_humidity_percent"": 55.9}",2026-05-16 05:55:22.81023+01,
83407,GW01-N2-00000171,UPL-GW01-20260516-045501,GW01,N2,soil,171,2964729,2026-05-15 10:38:51+01,2026-05-16 05:55:22.81023+01,-113,2.75,,,not_measured,20.8,19.9,317,,,,,,ok,"{""snr"": 2.75, ""rssi"": -113, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964729, ""node_seq"": 171, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000171"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:38:51Z"", ""soil_ec_us_cm"": 317, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 20.8, ""soil_moisture_percent"": 19.9}",2026-05-16 05:55:22.81023+01,
83408,GW01-N3-MISSING-2964730,UPL-GW01-20260516-045501,GW01,N3,weather,,2964730,2026-05-15 10:49:37+01,2026-05-16 05:55:22.81023+01,,,,,not_measured,,,,,,,,,missing,"{""type"": ""reading"", ""status"": ""missing"", ""node_id"": ""N3"", ""frame_id"": 2964730, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-MISSING-2964730"", ""error_code"": ""NODE_TIMEOUT"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:49:37Z""}",2026-05-16 05:55:22.81023+01,NODE_TIMEOUT
83409,GW01-MAIN-SOIL-2964730,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964730,2026-05-15 10:49:37+01,2026-05-16 05:55:22.81023+01,,,,,not_measured,20.4,17.9,190,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964730, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964730"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:49:37Z"", ""soil_ec_us_cm"": 190, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.4, ""soil_moisture_percent"": 17.9}",2026-05-16 05:55:22.81023+01,
83410,GW01-N2-00000172,UPL-GW01-20260516-045501,GW01,N2,soil,172,2964730,2026-05-15 10:48:43+01,2026-05-16 05:55:22.81023+01,-114,2.75,,,not_measured,20.9,19.8,316,,,,,,ok,"{""snr"": 2.75, ""rssi"": -114, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964730, ""node_seq"": 172, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000172"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:48:43Z"", ""soil_ec_us_cm"": 316, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 20.9, ""soil_moisture_percent"": 19.8}",2026-05-16 05:55:22.81023+01,
83411,GW01-N3-MISSING-2964731,UPL-GW01-20260516-045501,GW01,N3,weather,,2964731,2026-05-15 11:00:19+01,2026-05-16 05:55:22.81023+01,,,,,not_measured,,,,,,,,,missing,"{""type"": ""reading"", ""status"": ""missing"", ""node_id"": ""N3"", ""frame_id"": 2964731, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-MISSING-2964731"", ""error_code"": ""NODE_TIMEOUT"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:00:19Z""}",2026-05-16 05:55:22.81023+01,NODE_TIMEOUT
83412,GW01-MAIN-SOIL-2964731,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964731,2026-05-15 11:00:19+01,2026-05-16 05:55:22.81023+01,,,,,not_measured,20.4,17.9,189,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964731, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964731"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:00:19Z"", ""soil_ec_us_cm"": 189, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.4, ""soil_moisture_percent"": 17.9}",2026-05-16 05:55:22.81023+01,
83413,GW01-N2-00000173,UPL-GW01-20260516-045501,GW01,N2,soil,173,2964731,2026-05-15 10:58:36+01,2026-05-16 05:55:22.81023+01,-114,3.25,,,not_measured,21,19.8,315,,,,,,ok,"{""snr"": 3.25, ""rssi"": -114, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964731, ""node_seq"": 173, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000173"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T09:58:36Z"", ""soil_ec_us_cm"": 315, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21, ""soil_moisture_percent"": 19.8}",2026-05-16 05:55:22.81023+01,
83414,GW01-N3-MISSING-2964732,UPL-GW01-20260516-045501,GW01,N3,weather,,2964732,2026-05-15 11:10:12+01,2026-05-16 05:55:22.81023+01,,,,,not_measured,,,,,,,,,missing,"{""type"": ""reading"", ""status"": ""missing"", ""node_id"": ""N3"", ""frame_id"": 2964732, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-MISSING-2964732"", ""error_code"": ""NODE_TIMEOUT"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:10:12Z""}",2026-05-16 05:55:22.81023+01,NODE_TIMEOUT
83415,GW01-MAIN-SOIL-2964732,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964732,2026-05-15 11:10:12+01,2026-05-16 05:55:22.81023+01,,,,,not_measured,20.5,17.9,188,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964732, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964732"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:10:12Z"", ""soil_ec_us_cm"": 188, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.5, ""soil_moisture_percent"": 17.9}",2026-05-16 05:55:22.81023+01,
83416,GW01-N2-00000174,UPL-GW01-20260516-045501,GW01,N2,soil,174,2964732,2026-05-15 11:08:28+01,2026-05-16 05:55:22.81023+01,-114,3.25,,,not_measured,21.1,19.8,315,,,,,,ok,"{""snr"": 3.25, ""rssi"": -114, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964732, ""node_seq"": 174, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000174"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:08:28Z"", ""soil_ec_us_cm"": 315, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.1, ""soil_moisture_percent"": 19.8}",2026-05-16 05:55:22.81023+01,
83417,GW01-N3-MISSING-2964733,UPL-GW01-20260516-045501,GW01,N3,weather,,2964733,2026-05-15 11:19:15+01,2026-05-16 05:55:24.278711+01,,,,,not_measured,,,,,,,,,missing,"{""type"": ""reading"", ""status"": ""missing"", ""node_id"": ""N3"", ""frame_id"": 2964733, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-MISSING-2964733"", ""error_code"": ""NODE_TIMEOUT"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:19:15Z""}",2026-05-16 05:55:24.278711+01,NODE_TIMEOUT
83418,GW01-MAIN-SOIL-2964733,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964733,2026-05-15 11:19:15+01,2026-05-16 05:55:24.278711+01,,,,,not_measured,20.5,17.8,188,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964733, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964733"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:19:15Z"", ""soil_ec_us_cm"": 188, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.5, ""soil_moisture_percent"": 17.8}",2026-05-16 05:55:24.278711+01,
83419,GW01-N2-00000175,UPL-GW01-20260516-045501,GW01,N2,soil,175,2964733,2026-05-15 11:18:22+01,2026-05-16 05:55:24.278711+01,-115,1.25,,,not_measured,21.2,19.8,313,,,,,,ok,"{""snr"": 1.25, ""rssi"": -115, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964733, ""node_seq"": 175, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000175"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:18:22Z"", ""soil_ec_us_cm"": 313, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.2, ""soil_moisture_percent"": 19.8}",2026-05-16 05:55:24.278711+01,
83420,GW01-N3-MISSING-2964734,UPL-GW01-20260516-045501,GW01,N3,weather,,2964734,2026-05-15 11:29:08+01,2026-05-16 05:55:24.278711+01,,,,,not_measured,,,,,,,,,missing,"{""type"": ""reading"", ""status"": ""missing"", ""node_id"": ""N3"", ""frame_id"": 2964734, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-MISSING-2964734"", ""error_code"": ""NODE_TIMEOUT"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:29:08Z""}",2026-05-16 05:55:24.278711+01,NODE_TIMEOUT
83421,GW01-MAIN-SOIL-2964734,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964734,2026-05-15 11:29:08+01,2026-05-16 05:55:24.278711+01,,,,,not_measured,20.6,17.8,187,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964734, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964734"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:29:08Z"", ""soil_ec_us_cm"": 187, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 17.8}",2026-05-16 05:55:24.278711+01,
83422,GW01-N2-00000176,UPL-GW01-20260516-045501,GW01,N2,soil,176,2964734,2026-05-15 11:28:13+01,2026-05-16 05:55:24.278711+01,-115,0.5,,,not_measured,21.3,19.8,312,,,,,,ok,"{""snr"": 0.5, ""rssi"": -115, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964734, ""node_seq"": 176, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000176"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:28:13Z"", ""soil_ec_us_cm"": 312, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.3, ""soil_moisture_percent"": 19.8}",2026-05-16 05:55:24.278711+01,
83423,GW01-N3-MISSING-2964735,UPL-GW01-20260516-045501,GW01,N3,weather,,2964735,2026-05-15 11:39:00+01,2026-05-16 05:55:24.278711+01,,,,,not_measured,,,,,,,,,missing,"{""type"": ""reading"", ""status"": ""missing"", ""node_id"": ""N3"", ""frame_id"": 2964735, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-MISSING-2964735"", ""error_code"": ""NODE_TIMEOUT"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:39:00Z""}",2026-05-16 05:55:24.278711+01,NODE_TIMEOUT
83424,GW01-MAIN-SOIL-2964735,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964735,2026-05-15 11:39:00+01,2026-05-16 05:55:24.278711+01,,,,,not_measured,20.6,17.8,187,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964735, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964735"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:39:00Z"", ""soil_ec_us_cm"": 187, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.6, ""soil_moisture_percent"": 17.8}",2026-05-16 05:55:24.278711+01,
83425,GW01-N2-00000177,UPL-GW01-20260516-045501,GW01,N2,soil,177,2964735,2026-05-15 11:38:07+01,2026-05-16 05:55:24.278711+01,-115,0,,,not_measured,21.4,19.7,311,,,,,,ok,"{""snr"": 0, ""rssi"": -115, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964735, ""node_seq"": 177, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000177"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:38:07Z"", ""soil_ec_us_cm"": 311, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.4, ""soil_moisture_percent"": 19.7}",2026-05-16 05:55:24.278711+01,
83426,GW01-N3-MISSING-2964736,UPL-GW01-20260516-045501,GW01,N3,weather,,2964736,2026-05-15 11:48:52+01,2026-05-16 05:55:24.278711+01,,,,,not_measured,,,,,,,,,missing,"{""type"": ""reading"", ""status"": ""missing"", ""node_id"": ""N3"", ""frame_id"": 2964736, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-MISSING-2964736"", ""error_code"": ""NODE_TIMEOUT"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:48:52Z""}",2026-05-16 05:55:24.278711+01,NODE_TIMEOUT
83427,GW01-MAIN-SOIL-2964736,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964736,2026-05-15 11:48:52+01,2026-05-16 05:55:24.278711+01,,,,,not_measured,20.7,17.8,186,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964736, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964736"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:48:52Z"", ""soil_ec_us_cm"": 186, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 17.8}",2026-05-16 05:55:24.278711+01,
83428,GW01-N2-00000178,UPL-GW01-20260516-045501,GW01,N2,soil,178,2964736,2026-05-15 11:47:59+01,2026-05-16 05:55:24.278711+01,-116,0.5,,,not_measured,21.5,19.7,310,,,,,,ok,"{""snr"": 0.5, ""rssi"": -116, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964736, ""node_seq"": 178, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000178"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:47:59Z"", ""soil_ec_us_cm"": 310, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.5, ""soil_moisture_percent"": 19.7}",2026-05-16 05:55:24.278711+01,
83429,GW01-MAIN-SOIL-2964737,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964737,2026-05-15 11:57:52+01,2026-05-16 05:55:25.689154+01,,,,,not_measured,20.7,17.8,186,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964737, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964737"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:57:52Z"", ""soil_ec_us_cm"": 186, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.7, ""soil_moisture_percent"": 17.8}",2026-05-16 05:55:25.689154+01,
83430,GW01-N3-00000185,UPL-GW01-20260516-045501,GW01,N3,weather,185,2964737,2026-05-15 11:57:44+01,2026-05-16 05:55:25.689154+01,-76,9.75,,,not_measured,,,,,,33,55.1,1002.3,ok,"{""snr"": 9.75, ""rssi"": -76, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N3"", ""frame_id"": 2964737, ""node_seq"": 185, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-00000185"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:57:44Z"", ""battery_status"": ""not_measured"", ""battery_percent"": null, ""air_pressure_hpa"": 1002.3, ""air_temperature_c"": 33, ""air_humidity_percent"": 55.1}",2026-05-16 05:55:25.689154+01,
83431,GW01-N2-00000179,UPL-GW01-20260516-045501,GW01,N2,soil,179,2964737,2026-05-15 11:57:52+01,2026-05-16 05:55:25.689154+01,-115,0.25,,,not_measured,21.5,19.7,309,,,,,,ok,"{""snr"": 0.25, ""rssi"": -115, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964737, ""node_seq"": 179, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000179"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T10:57:52Z"", ""soil_ec_us_cm"": 309, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.5, ""soil_moisture_percent"": 19.7}",2026-05-16 05:55:25.689154+01,
83432,GW01-MAIN-SOIL-2964738,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964738,2026-05-15 12:08:14+01,2026-05-16 05:55:25.689154+01,,,,,not_measured,20.8,17.8,185,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964738, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964738"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T11:08:14Z"", ""soil_ec_us_cm"": 185, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.8, ""soil_moisture_percent"": 17.8}",2026-05-16 05:55:25.689154+01,
83433,GW01-N3-00000186,UPL-GW01-20260516-045501,GW01,N3,weather,186,2964738,2026-05-15 12:08:14+01,2026-05-16 05:55:25.689154+01,-76,9.25,,,not_measured,,,,,,33.9,53.1,1002.3,ok,"{""snr"": 9.25, ""rssi"": -76, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N3"", ""frame_id"": 2964738, ""node_seq"": 186, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-00000186"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T11:08:14Z"", ""battery_status"": ""not_measured"", ""battery_percent"": null, ""air_pressure_hpa"": 1002.3, ""air_temperature_c"": 33.9, ""air_humidity_percent"": 53.1}",2026-05-16 05:55:25.689154+01,
83434,GW01-N2-00000180,UPL-GW01-20260516-045501,GW01,N2,soil,180,2964738,2026-05-15 12:07:44+01,2026-05-16 05:55:25.689154+01,-116,0,,,not_measured,21.7,19.7,308,,,,,,ok,"{""snr"": 0, ""rssi"": -116, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964738, ""node_seq"": 180, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000180"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T11:07:44Z"", ""soil_ec_us_cm"": 308, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.7, ""soil_moisture_percent"": 19.7}",2026-05-16 05:55:25.689154+01,
83436,GW01-MAIN-SOIL-2964739,UPL-GW01-20260516-045501,GW01,MAIN,soil,,2964739,2026-05-15 12:18:31+01,2026-05-16 05:55:25.689154+01,,,,,not_measured,20.8,17.8,185,,,,,,ok,"{""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""MAIN"", ""frame_id"": 2964739, ""node_type"": ""soil"", ""record_id"": ""GW01-MAIN-SOIL-2964739"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T11:18:31Z"", ""soil_ec_us_cm"": 185, ""battery_status"": ""not_measured"", ""soil_temperature_c"": 20.8, ""soil_moisture_percent"": 17.8}",2026-05-16 05:55:25.689154+01,
83437,GW01-N2-00000181,UPL-GW01-20260516-045501,GW01,N2,soil,181,2964739,2026-05-15 12:17:37+01,2026-05-16 05:55:25.689154+01,-115,0.25,,,not_measured,21.8,19.7,307,,,,,,ok,"{""snr"": 0.25, ""rssi"": -115, ""type"": ""reading"", ""status"": ""ok"", ""node_id"": ""N2"", ""frame_id"": 2964739, ""node_seq"": 181, ""node_type"": ""soil"", ""record_id"": ""GW01-N2-00000181"", ""battery_mv"": null, ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T11:17:37Z"", ""soil_ec_us_cm"": 307, ""battery_status"": ""not_measured"", ""battery_percent"": null, ""soil_temperature_c"": 21.8, ""soil_moisture_percent"": 19.7}",2026-05-16 05:55:25.689154+01,
83438,GW01-N3-MISSING-2964740,UPL-GW01-20260516-045501,GW01,N3,weather,,2964740,2026-05-15 12:29:13+01,2026-05-16 05:55:25.689154+01,,,,,not_measured,,,,,,,,,missing,"{""type"": ""reading"", ""status"": ""missing"", ""node_id"": ""N3"", ""frame_id"": 2964740, ""node_type"": ""weather"", ""record_id"": ""GW01-N3-MISSING-2964740"", ""error_code"": ""NODE_TIMEOUT"", ""gateway_id"": ""GW01"", ""measured_at"": ""2026-05-15T11:29:13Z""}",2026-05-16 05:55:25.689154+01,NODE_TIMEOUT
